c graph in DIMACS format 
p edge 256 32640
e 69 100 28201940
e 69 101 33526576
e 69 102 28106881
e 69 103 27949887
e 69 104 48569569
e 69 105 22352288
e 69 106 28224958
e 69 107 29694792
e 69 108 28073059
e 69 109 28204353
e 69 110 27266206
e 69 111 25378973
e 69 112 28826473
e 69 113 36341013
e 69 114 16757066
e 69 115 34087829
e 69 116 38344311
e 69 117 28225019
e 69 118 24460222
e 69 119 25995913
e 69 120 36375837
e 69 121 29582752
e 69 122 28143761
e 69 123 23129763
e 69 124 37374899
e 69 125 20602988
e 69 126 28223148
e 69 127 24928413
e 69 128 14492907
e 69 129 34855061
e 69 130 28199062
e 69 131 19622682
e 69 132 46544308
e 69 133 28223825
e 69 134 34019751
e 69 135 29676071
e 69 136 28171024
e 69 137 29112036
e 69 138 13868099
e 69 139 28099953
e 69 140 27080586
e 69 141 16446381
e 69 142 36226710
e 69 143 33078594
e 69 144 28215948
e 69 145 27570743
e 69 146 42579880
e 69 147 28222031
e 69 148 15473948
e 69 149 26272709
e 69 150 28217455
e 69 151 28217375
e 69 152 27900469
e 69 153 15186868
e 69 154 14383671
e 69 155 18356964
e 69 156 19153649
e 69 157 36354977
e 69 158 23236787
e 69 159 28109152
e 69 160 28224918
e 69 161 28227757
e 69 162 42907645
e 69 163 36432086
e 69 164 23825301
e 69 165 36356464
e 69 166 19415379
e 69 167 18538791
e 69 168 15818735
e 69 169 45535713
e 69 170 36356244
e 69 171 28227194
e 69 172 43674886
e 69 173 28227911
e 69 174 28215841
e 69 175 43270260
e 69 176 36408405
e 69 177 19109739
e 69 178 41336624
e 69 179 20641973
e 69 180 36484279
e 69 181 36326704
e 69 182 48810542
e 69 183 12582400
e 69 184 36363015
e 69 185 24456726
e 69 186 23875319
e 69 187 29626129
e 69 188 28226908
e 69 189 21669069
e 69 190 15603609
e 69 191 39797524
e 69 192 36204283
e 69 193 33120457
e 69 194 29725809
e 69 195 28227194
e 69 196 28207300
e 69 197 28070602
e 69 198 24679536
e 69 199 44193463
e 69 200 28226918
e 69 201 28227194
e 69 202 36243043
e 69 203 22229069
e 69 204 30816105
e 69 205 15695397
e 69 206 14388109
e 69 207 28214549
e 69 208 16919808
e 69 209 28227194
e 69 210 18131037
e 69 211 36335876
e 69 212 20545339
e 69 213 39995259
e 69 214 36326965
e 69 215 21954599
e 69 216 28216236
e 69 217 15263525
e 69 218 20297201
e 69 219 28187162
e 69 220 28212002
e 69 221 29791357
e 69 222 36451463
e 69 223 14586052
e 69 224 36429636
e 69 225 28126614
e 69 226 22780438
e 69 227 36355593
e 69 228 31010163
e 69 229 28227194
e 69 230 28214715
e 69 231 22767013
e 69 232 18146032
e 69 233 28175379
e 69 234 46282748
e 69 235 31802057
e 69 236 22745547
e 69 237 23848248
e 69 238 23884850
e 69 239 28227194
e 69 240 36354977
e 69 241 44615164
e 69 242 28125559
e 69 243 46179779
e 69 244 36354977
e 69 245 29713456
e 69 246 23045965
e 69 247 28224918
e 69 248 36354977
e 69 249 28227194
e 69 250 19814596
e 69 251 30285588
e 69 252 36350161
e 69 253 28221868
e 69 254 28227194
e 69 255 12710161
e 69 256 36354977
e 70 71 18099533
e 70 72 27538147
e 70 73 13370569
e 70 74 28335794
e 70 75 28307946
e 70 76 26026583
e 70 77 28271523
e 70 78 44177015
e 70 79 28520437
e 70 80 27688618
e 70 81 28291228
e 70 82 28247427
e 70 83 13808320
e 70 84 26896825
e 70 85 28302886
e 70 86 19947761
e 70 87 28233856
e 70 88 43119743
e 70 89 28301836
e 70 90 28395866
e 70 91 22084542
e 70 92 27808207
e 70 93 28250948
e 70 94 32184399
e 70 95 28370465
e 70 96 28188707
e 70 97 26286099
e 70 98 28343074
e 70 99 16671689
e 70 100 28222694
e 70 101 25481988
e 70 102 28402828
e 70 103 27968930
e 70 104 14982196
e 70 105 33624006
e 70 106 28248669
e 70 107 28300629
e 70 108 26607519
e 70 109 28311686
e 70 110 38683568
e 70 111 13026824
e 70 112 48395620
e 70 113 28291674
e 70 114 16778502
e 70 115 26031364
e 70 116 27929996
e 70 117 28310470
e 70 118 25726983
e 70 119 26019624
e 70 120 28111529
e 70 121 28188589
e 70 122 28268282
e 70 123 33759782
e 70 124 27209040
e 70 125 36931153
e 70 126 28246860
e 70 127 25751366
e 70 128 14514342
e 70 129 31804542
e 70 130 40218155
e 70 131 19648769
e 70 132 24468429
e 70 133 28247537
e 70 134 23566242
e 70 135 28203397
e 70 136 28289150
e 70 137 28497270
e 70 138 13416032
e 70 139 28301569
e 70 140 25629416
e 70 141 16470093
e 70 142 28012298
e 70 143 42096450
e 70 144 28294391
e 70 145 27596829
e 70 146 23235288
e 70 147 28248118
e 70 148 15803431
e 70 149 27384523
e 70 150 28237983
e 70 151 28238811
e 70 152 27921905
e 70 153 15210579
e 70 154 14409757
e 70 155 18378399
e 70 156 19257654
e 70 157 28251005
e 70 158 23549869
e 70 159 28109574
e 70 160 28248630
e 70 161 40244575
e 70 162 21639830
e 70 163 28229791
e 70 164 15718954
e 70 165 28302992
e 70 166 17964209
e 70 167 18564878
e 70 168 14367565
e 70 169 18706054
e 70 170 28252273
e 70 171 28248630
e 70 172 35572121
e 70 173 28249347
e 70 174 28321332
e 70 175 35213634
e 70 176 28363816
e 70 177 19564807
e 70 178 33292036
e 70 179 20668060
e 70 180 28123183
e 70 181 28220357
e 70 182 12160569
e 70 183 12606111
e 70 184 28296314
e 70 185 24409518
e 70 186 24095613
e 70 187 28177334
e 70 188 28310768
e 70 189 21692780
e 70 190 15627320
e 70 191 28310382
e 70 192 28154944
e 70 193 25063992
e 70 194 28237587
e 70 195 28248630
e 70 196 28308092
e 70 197 28202573
e 70 198 24760255
e 70 199 20569781
e 70 200 28248354
e 70 201 28334141
e 70 202 28136697
e 70 203 22255156
e 70 204 32782905
e 70 205 15716832
e 70 206 14411821
e 70 207 28238260
e 70 208 16941243
e 70 209 28248630
e 70 210 49699137
e 70 211 27860352
e 70 212 47734950
e 70 213 28586665
e 70 214 28315618
e 70 215 29481105
e 70 216 28296955
e 70 217 15287236
e 70 218 20368519
e 70 219 28210873
e 70 220 28238089
e 70 221 21692636
e 70 222 28430628
e 70 223 42769713
e 70 224 28171497
e 70 225 28326954
e 70 226 14970568
e 70 227 28248200
e 70 228 22965575
e 70 229 28248630
e 70 230 28236150
e 70 231 46576075
e 70 232 18172119
e 70 233 28196815
e 70 234 19057227
e 70 235 23742874
e 70 236 22769258
e 70 237 27545558
e 70 238 23908561
e 70 239 28248630
e 70 240 28334141
e 70 241 21114465
e 70 242 28282321
e 70 243 17065968
e 70 244 28305638
e 70 245 28310388
e 70 246 23069676
e 70 247 28248630
e 70 248 28251005
e 70 249 28305638
e 70 250 19893039
e 70 251 17536375
e 70 252 28315222
e 70 253 28245579
e 70 254 28305638
e 70 255 12733972
e 70 256 28248630
e 71 72 32217008
e 71 73 8346184
e 71 74 23220178
e 71 75 23220834
e 71 76 20996479
e 71 77 23218525
e 71 78 9863324
e 71 79 22991099
e 71 80 22605021
e 71 81 23204116
e 71 82 44939187
e 71 83 8778216
e 71 84 24546581
e 71 85 23215774
e 71 86 14857436
e 71 87 23240400
e 71 88 7813784
e 71 89 23221850
e 71 90 23241614
e 71 91 17049708
e 71 92 28831461
e 71 93 23218469
e 71 94 27151919
e 71 95 23182429
e 71 96 23242993
e 71 97 21256398
e 71 98 23181468
e 71 99 35007541
e 71 100 23236951
e 71 101 24937315
e 71 102 23039427
e 71 103 22943494
e 71 104 9952092
e 71 105 17343619
e 71 106 23218555
e 71 107 23188916
e 71 108 21577415
e 71 109 23203938
e 71 110 16827977
e 71 111 12242522
e 71 112 15690022
e 71 113 23204562
e 71 114 14727093
e 71 115 20951378
e 71 116 22899891
e 71 117 23218608
e 71 118 20639871
e 71 119 20995912
e 71 120 23081425
e 71 121 23101477
e 71 122 23137369
e 71 123 18123370
e 71 124 24238448
e 71 125 15594319
e 71 126 23216756
e 71 127 19922020
e 71 128 9484238
e 71 129 19071525
e 71 130 23192669
e 71 131 14616289
e 71 132 10404331
e 71 133 23217432
e 71 134 18536138
e 71 135 23238678
e 71 136 23164631
e 71 137 23554682
e 71 138 8391847
e 71 139 23091284
e 71 140 20599311
e 71 141 11439988
e 71 142 22981168
e 71 143 6174122
e 71 144 23207279
e 71 145 22564350
e 71 146 29163272
e 71 147 23215638
e 71 148 10467555
e 71 149 25161844
e 71 150 23228755
e 71 151 23208706
e 71 152 22891801
e 71 153 10180475
e 71 154 9377278
e 71 155 13348295
e 71 156 14147256
e 71 157 23218525
e 71 158 18230394
e 71 159 23079470
e 71 160 23218525
e 71 161 23219088
e 71 162 16609726
e 71 163 23133401
e 71 164 10688850
e 71 165 23215880
e 71 166 32881494
e 71 167 13532398
e 71 168 9513110
e 71 169 13675949
e 71 170 23219793
e 71 171 23218525
e 71 172 10979316
e 71 173 23218086
e 71 174 23214605
e 71 175 30133809
e 71 176 23271954
e 71 177 14103346
e 71 178 14109417
e 71 179 19002189
e 71 180 23090703
e 71 181 23190253
e 71 182 7073457
e 71 183 21591455
e 71 184 23209202
e 71 185 19377038
e 71 186 18868926
e 71 187 23272276
e 71 188 23218906
e 71 189 16662676
e 71 190 10597216
e 71 191 23134713
e 71 192 23067832
e 71 193 27454570
e 71 194 23230878
e 71 195 23218525
e 71 196 23200907
e 71 197 23312586
e 71 198 19673143
e 71 199 30010600
e 71 200 45662431
e 71 201 23218525
e 71 202 23106592
e 71 203 17222676
e 71 204 9761967
e 71 205 10686728
e 71 206 9381716
e 71 207 23235015
e 71 208 11911139
e 71 209 23218525
e 71 210 28259219
e 71 211 22821575
e 71 212 15538946
e 71 213 23085175
e 71 214 23223756
e 71 215 24381886
e 71 216 23209843
e 71 217 10340063
e 71 218 15288532
e 71 219 23249730
e 71 220 23201928
e 71 221 29100699
e 71 222 23172941
e 71 223 37682601
e 71 224 23139017
e 71 225 23117945
e 71 226 9643987
e 71 227 23219142
e 71 228 17873712
e 71 229 23218525
e 71 230 23206046
e 71 231 17758344
e 71 232 33635603
e 71 233 23166710
e 71 234 14027123
e 71 235 23729513
e 71 236 17739154
e 71 237 26162359
e 71 238 18878457
e 71 239 23218525
e 71 240 23218525
e 71 241 31487905
e 71 242 23119166
e 71 243 12035864
e 71 244 23218525
e 71 245 23218525
e 71 246 18039572
e 71 247 23218525
e 71 248 23218525
e 71 249 23218525
e 71 250 14805927
e 71 251 12506271
e 71 252 23213710
e 71 253 23222009
e 71 254 23218525
e 71 255 7701492
e 71 256 23218525
e 72 73 6011809
e 72 74 20885802
e 72 75 20881542
e 72 76 23276786
e 72 77 20884150
e 72 78 7528948
e 72 79 20656724
e 72 80 20271179
e 72 81 21019795
e 72 82 20882947
e 72 83 36646580
e 72 84 19717015
e 72 85 20881398
e 72 86 28891242
e 72 87 20858785
e 72 88 5498965
e 72 89 21009704
e 72 90 45065969
e 72 91 14839916
e 72 92 15805526
e 72 93 20884093
e 72 94 7328634
e 72 95 21086707
e 72 96 20821852
e 72 97 18921619
e 72 98 20847093
e 72 99 9304834
e 72 100 20875959
e 72 101 18055749
e 72 102 20705051
e 72 103 21159967
e 72 104 7617717
e 72 105 15009243
e 72 106 20884179
e 72 107 20854541
e 72 108 19243753
e 72 109 20909755
e 72 110 14615832
e 72 111 5606395
e 72 112 13355646
e 72 113 20870186
e 72 114 12514947
e 72 115 18617002
e 72 116 20565516
e 72 117 20884251
e 72 118 17128265
e 72 119 18681093
e 72 120 20766606
e 72 121 44470138
e 72 122 20802993
e 72 123 15788995
e 72 124 21923629
e 72 125 13259943
e 72 126 20882380
e 72 127 17607201
e 72 128 7272092
e 72 129 16756707
e 72 130 20858293
e 72 131 12281914
e 72 132 31195711
e 72 133 20902614
e 72 134 16201763
e 72 135 21026532
e 72 136 20830255
e 72 137 21505256
e 72 138 6525054
e 72 139 20779682
e 72 140 18752947
e 72 141 9227843
e 72 142 20646792
e 72 143 3839746
e 72 144 20995133
e 72 145 20229974
e 72 146 15870808
e 72 147 20881263
e 72 148 8352829
e 72 149 19982593
e 72 150 20873503
e 72 151 20912685
e 72 152 21277018
e 72 153 7846099
e 72 154 35175217
e 72 155 11013919
e 72 156 11832437
e 72 157 20903707
e 72 158 15897834
e 72 159 21048035
e 72 160 20884150
e 72 161 20884712
e 72 162 14275350
e 72 163 21083489
e 72 164 8354474
e 72 165 21051870
e 72 166 10599729
e 72 167 11574094
e 72 168 7022642
e 72 169 30598491
e 72 170 20883066
e 72 171 20884150
e 72 172 8644941
e 72 173 20904424
e 72 174 20872797
e 72 175 13026890
e 72 176 20834088
e 72 177 12149842
e 72 178 22580486
e 72 179 13301205
e 72 180 20756328
e 72 181 20875434
e 72 182 4739081
e 72 183 19423312
e 72 184 20874827
e 72 185 17042662
e 72 186 26947428
e 72 187 20872510
e 72 188 20904087
e 72 189 14347857
e 72 190 32962640
e 72 191 20908452
e 72 192 20733456
e 72 193 25242425
e 72 194 21062735
e 72 195 21006380
e 72 196 20866531
e 72 197 20800642
e 72 198 17358324
e 72 199 28844866
e 72 200 21006717
e 72 201 44318694
e 72 202 20791773
e 72 203 14888301
e 72 204 27076589
e 72 205 8376861
e 72 206 7066898
e 72 207 20873780
e 72 208 30729473
e 72 209 20884150
e 72 210 10787992
e 72 211 20809036
e 72 212 13204571
e 72 213 20770356
e 72 214 20908937
e 72 215 14613830
e 72 216 20997698
e 72 217 33106617
e 72 218 29888153
e 72 219 21037584
e 72 220 20901834
e 72 221 14265846
e 72 222 20810766
e 72 223 7245283
e 72 224 20804642
e 72 225 20783569
e 72 226 7309611
e 72 227 20883720
e 72 228 15558893
e 72 229 44357174
e 72 230 20993900
e 72 231 15423968
e 72 232 10805263
e 72 233 20832335
e 72 234 11692747
e 72 235 16321386
e 72 236 15404778
e 72 237 23950213
e 72 238 16563638
e 72 239 21006380
e 72 240 20884150
e 72 241 29163894
e 72 242 20784790
e 72 243 9701488
e 72 244 20884150
e 72 245 44357174
e 72 246 27845639
e 72 247 20903707
e 72 248 21006380
e 72 249 20903707
e 72 250 27979149
e 72 251 10171896
e 72 252 20879334
e 72 253 20881099
e 72 254 20884150
e 72 255 5367117
e 72 256 20884150
e 73 74 42654482
e 73 75 24534142
e 73 76 16334993
e 73 77 30157444
e 73 78 5201838
e 73 79 18329614
e 73 80 17937815
e 73 81 18542631
e 73 82 18558407
e 73 83 39081509
e 73 84 17318180
e 73 85 33984001
e 73 86 10190230
e 73 87 18539891
e 73 88 3008312
e 73 89 18553836
e 73 90 18461330
e 73 91 12390576
e 73 92 13478416
e 73 93 30163369
e 73 94 32061559
e 73 95 30178050
e 73 96 37641462
e 73 97 28195317
e 73 98 18519983
e 73 99 30183743
e 73 100 18531104
e 73 101 15728639
e 73 102 18377941
e 73 103 18832857
e 73 104 5284886
e 73 105 12682133
e 73 106 18557069
e 73 107 18552031
e 73 108 16910209
e 73 109 18542453
e 73 110 9491030
e 73 111 3279285
e 73 112 11022816
e 73 113 18543076
e 73 114 7086912
e 73 115 27890296
e 73 116 32158219
e 73 117 18557141
e 73 118 15978386
e 73 119 16328034
e 73 120 18419939
e 73 121 18439991
e 73 122 18470163
e 73 123 13461885
e 73 124 17517450
e 73 125 10932833
e 73 126 18555270
e 73 127 33370985
e 73 128 4822752
e 73 129 33639284
e 73 130 18525463
e 73 131 9954804
e 73 132 26320235
e 73 133 18555947
e 73 134 13874653
e 73 135 18511808
e 73 136 30106518
e 73 137 17963555
e 73 138 24557732
e 73 139 18429799
e 73 140 15937826
e 73 141 6778503
e 73 142 37676797
e 73 143 1512636
e 73 144 18545793
e 73 145 17897144
e 73 146 13543698
e 73 147 30154556
e 73 148 6006162
e 73 149 16602555
e 73 150 30167673
e 73 151 37579697
e 73 152 18230315
e 73 153 17129560
e 73 154 4715792
e 73 155 9052927
e 73 156 9485770
e 73 157 18557040
e 73 158 13568908
e 73 159 30089832
e 73 160 37570719
e 73 161 30158006
e 73 162 36710112
e 73 163 18466196
e 73 164 17639208
e 73 165 18554394
e 73 166 47233688
e 73 167 8870913
e 73 168 4675975
e 73 169 9014464
e 73 170 30158711
e 73 171 18557040
e 73 172 45128622
e 73 173 18557757
e 73 174 18545687
e 73 175 10694060
e 73 176 18543199
e 73 177 9870842
e 73 178 35150532
e 73 179 10974095
e 73 180 18429218
e 73 181 18528767
e 73 182 42613009
e 73 183 3155184
e 73 184 30159561
e 73 185 14715552
e 73 186 14207440
e 73 187 18483369
e 73 188 18557420
e 73 189 23601594
e 73 190 5930010
e 73 191 30162188
e 73 192 18406346
e 73 193 15322521
e 73 194 18561594
e 73 195 18551320
e 73 196 30155148
e 73 197 18453976
e 73 198 26612061
e 73 199 10764364
e 73 200 30169221
e 73 201 18551320
e 73 202 37458786
e 73 203 24939776
e 73 204 11936613
e 73 205 40935421
e 73 206 4720231
e 73 207 30173933
e 73 208 39814268
e 73 209 18557040
e 73 210 35209578
e 73 211 18166387
e 73 212 10877461
e 73 213 30433721
e 73 214 37575950
e 73 215 31433943
e 73 216 18548358
e 73 217 42213678
e 73 218 10614659
e 73 219 18519284
e 73 220 18544124
e 73 221 11933015
e 73 222 18456206
e 73 223 4918173
e 73 224 30103630
e 73 225 47535283
e 73 226 4976781
e 73 227 18557656
e 73 228 13212227
e 73 229 30157444
e 73 230 18544560
e 73 231 13096858
e 73 232 8478153
e 73 233 30117069
e 73 234 9365637
e 73 235 13994276
e 73 236 13077668
e 73 237 17796960
e 73 238 14211251
e 73 239 18551320
e 73 240 18557040
e 73 241 11417155
e 73 242 18505220
e 73 243 28361019
e 73 244 18557040
e 73 245 18557040
e 73 246 37008143
e 73 247 18557040
e 73 248 18557040
e 73 249 18551320
e 73 250 10144442
e 73 251 7844786
e 73 252 18546504
e 73 253 37574203
e 73 254 18554266
e 73 255 3034287
e 73 256 18557040
e 74 75 24213238
e 74 76 22810910
e 74 77 24219323
e 74 78 10864121
e 74 79 24831663
e 74 80 28855256
e 74 81 25018547
e 74 82 24218121
e 74 83 9775536
e 74 84 25692574
e 74 85 25030205
e 74 86 16678821
e 74 87 25015807
e 74 88 8672838
e 74 89 25057143
e 74 90 25062999
e 74 91 18864139
e 74 92 19951913
e 74 93 24215789
e 74 94 10654962
e 74 95 25040354
e 74 96 24157025
e 74 97 22257196
e 74 98 24995899
e 74 99 38761019
e 74 100 24189911
e 74 101 21390923
e 74 102 27059918
e 74 103 27238545
e 74 104 39040868
e 74 105 19158050
e 74 106 25039940
e 74 107 24189714
e 74 108 25322330
e 74 109 24194829
e 74 110 15973901
e 74 111 8941569
e 74 112 19434224
e 74 113 24205359
e 74 114 12740720
e 74 115 21948698
e 74 116 23897212
e 74 117 25033039
e 74 118 22475165
e 74 119 21990317
e 74 120 24078745
e 74 121 24102275
e 74 122 27012974
e 74 123 19124168
e 74 124 27982650
e 74 125 16595117
e 74 126 25055480
e 74 127 21736451
e 74 128 11298669
e 74 129 20068846
e 74 130 26905577
e 74 131 15613610
e 74 132 20874363
e 74 133 25031863
e 74 134 20350569
e 74 135 24170614
e 74 136 24979062
e 74 137 25245452
e 74 138 21320283
e 74 139 24935443
e 74 140 21596632
e 74 141 12437309
e 74 142 23978489
e 74 143 7174919
e 74 144 25021710
e 74 145 26996519
e 74 146 32876180
e 74 147 26959841
e 74 148 12551613
e 74 149 23078471
e 74 150 24205199
e 74 151 26971706
e 74 152 26604709
e 74 153 11181272
e 74 154 11191709
e 74 155 38503960
e 74 156 15982549
e 74 157 24219323
e 74 158 20170083
e 74 159 27004383
e 74 160 24219323
e 74 161 25033519
e 74 162 18424157
e 74 163 27039837
e 74 164 41412664
e 74 165 25030311
e 74 166 14769398
e 74 167 36492746
e 74 168 10334781
e 74 169 14676747
e 74 170 25055087
e 74 171 25039911
e 74 172 12793747
e 74 173 24215407
e 74 174 25021603
e 74 175 33865974
e 74 176 24160610
e 74 177 16353712
e 74 178 31944376
e 74 179 16632901
e 74 180 26876229
e 74 181 25025546
e 74 182 8074255
e 74 183 8573328
e 74 184 24206523
e 74 185 21191469
e 74 186 19869724
e 74 187 24959286
e 74 188 26963108
e 74 189 20375585
e 74 190 38874985
e 74 191 26936179
e 74 192 26780740
e 74 193 21819300
e 74 194 25021914
e 74 195 25032957
e 74 196 25015338
e 74 197 26828370
e 74 198 23386052
e 74 199 34801214
e 74 200 24219047
e 74 201 26962728
e 74 202 24103913
e 74 203 18223474
e 74 204 11576398
e 74 205 11687526
e 74 206 41899660
e 74 207 24205477
e 74 208 15653792
e 74 209 24215846
e 74 210 29895524
e 74 211 26912334
e 74 212 17353377
e 74 213 24085973
e 74 214 26936664
e 74 215 28167437
e 74 216 25024274
e 74 217 37078134
e 74 218 17102963
e 74 219 26993932
e 74 220 25020040
e 74 221 17601019
e 74 222 27059214
e 74 223 56239101
e 74 224 26877621
e 74 225 24939330
e 74 226 10641307
e 74 227 25033573
e 74 228 18874510
e 74 229 26962728
e 74 230 25020477
e 74 231 18755665
e 74 232 37379806
e 74 233 24981141
e 74 234 15841554
e 74 235 27473716
e 74 236 19553585
e 74 237 20654010
e 74 238 20713750
e 74 239 24215846
e 74 240 26962728
e 74 241 17905746
e 74 242 24940551
e 74 243 36787531
e 74 244 26962728
e 74 245 25039911
e 74 246 33801987
e 74 247 25032957
e 74 248 26962728
e 74 249 26931434
e 74 250 16620358
e 74 251 13503592
e 74 252 24214508
e 74 253 25029906
e 74 254 24219323
e 74 255 8702290
e 74 256 26962728
e 75 76 25712298
e 75 77 20260346
e 75 78 16924112
e 75 79 40347774
e 75 80 29666343
e 75 81 30264905
e 75 82 20259143
e 75 83 37731936
e 75 84 18908001
e 75 85 20257594
e 75 86 31984608
e 75 87 45108417
e 75 88 14796422
e 75 89 20257142
e 75 90 20170356
e 75 91 34160270
e 75 92 25198270
e 75 93 30289089
e 75 94 53795681
e 75 95 45122867
e 75 96 40362372
e 75 97 40351984
e 75 98 30242257
e 75 99 41906017
e 75 100 20234410
e 75 101 27460745
e 75 102 30286402
e 75 103 19980646
e 75 104 52251180
e 75 105 24474165
e 75 106 20260385
e 75 107 20230737
e 75 108 38662801
e 75 109 20242420
e 75 110 11140286
e 75 111 15007627
e 75 112 22750810
e 75 113 30265350
e 75 114 8790218
e 75 115 28012166
e 75 116 29960680
e 75 117 40259036
e 75 118 26523429
e 75 119 18031340
e 75 120 30152045
e 75 121 20143297
e 75 122 20179189
e 75 123 45728839
e 75 124 31309069
e 75 125 12636139
e 75 126 30277544
e 75 127 16963841
e 75 128 6526058
e 75 129 16113346
e 75 130 30253457
e 75 131 21677078
e 75 132 26451937
e 75 133 30288053
